window_id,window_start,regime,detections,detection_rate,acceptance_rate,edge_margin_mean,stability_margin_mean,stability_eta,isolation_share,alignment_cos_mean,alignment_angle_mean,raw_detection_count,substitution_fraction,gating_mode,gating_initial,gating_accepted,gating_rejected,gating_soft_cap,gating_delta_frac,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal,group_design,group_count,group_replicates,prewhiten_r2_mean,prewhiten_r2_median,prewhiten_mode_requested,prewhiten_mode_effective,prewhiten_factor_count,prewhiten_beta_abs_mean,prewhiten_beta_abs_std,prewhiten_beta_abs_median,prewhiten_factors,residual_energy_mean,acceptance_delta,group_label_counts,group_observations,vol_state_label,cov_condition_baseline,cov_condition_overlay,cov_condition_penalized,mv_condition_cap,mv_condition_flag,mv_turnover,mv_turnover_cost_bps,baseline_errors,factor_present,changed_flag
140.0,2019-01-24T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012891931636522023,0.015025397842755542,0.013907148225712278,vol,3,29,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:29|mid:29|crisis:29,87,mid,16.00854312161248,16.00854312161248,6.918761034342989,1000000.0,False,0.01779625900878909,0.08898129504394545,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
141.0,2019-01-25T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012892837259708724,0.015017395580629988,0.014447618148007825,vol,3,28,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:28|mid:28|crisis:28,84,mid,15.352358731341688,15.352358731341688,6.69795574254498,1000000.0,False,0.015337783659036512,0.07668891829518255,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
142.0,2019-01-28T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012893742882895425,0.015009393318504434,0.014310917799309814,vol,3,28,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:28|mid:28|crisis:28,84,mid,15.575293519995197,15.575293519995197,6.763411665124163,1000000.0,False,0.02167051508344108,0.10835257541720539,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
143.0,2019-01-29T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012894648506082126,0.01500139105637888,0.01440490736627047,vol,3,28,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:28|mid:28|crisis:28,84,mid,16.21743753962262,16.21743753962262,6.950874095800004,1000000.0,False,0.016818568526850597,0.08409284263425298,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
144.0,2019-01-30T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012895554129268827,0.014993388794253326,0.014385270350591898,vol,3,28,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:28|mid:28|crisis:28,84,mid,16.117409935425407,16.117409935425407,6.922812683985492,1000000.0,False,0.021108927529064906,0.10554463764532453,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
145.0,2019-01-31T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012896459752455527,0.01498538653212777,0.01439181491469101,vol,3,29,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:29|mid:29|crisis:29,87,mid,15.789751621924466,15.789751621924466,6.801595427194177,1000000.0,False,0.025614919748432777,0.1280745987421639,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
146.0,2019-02-01T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012901018494800204,0.014972429096010733,0.01424846548644978,vol,3,29,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:29|mid:29|crisis:29,87,mid,15.702743337992246,15.702743337992246,6.764917173784247,1000000.0,False,0.011596082678518109,0.057980413392590545,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
147.0,2019-02-04T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.01290557723714488,0.014959471659893694,0.014239064532006912,vol,3,29,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:29|mid:29|crisis:29,87,mid,16.146493118307234,16.146493118307234,6.87570905512177,1000000.0,False,0.011777705624957112,0.05888852812478556,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
148.0,2019-02-05T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012910135979489557,0.014946514223776654,0.014146722292447901,vol,3,29,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:29|mid:29|crisis:29,87,mid,17.071974978864876,17.071974978864876,7.195133702035838,1000000.0,False,0.0070111932773608285,0.035055966386804145,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
149.0,2019-02-06T00:00:00,full,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,strict,0.0,0.0,0.0,,,detection_error,reports/rc-20251107/vol-tyler/resolved_config.json,0.012914694721834232,0.014933556787659615,0.014460220561956642,vol,3,29,0.39238155230446575,0.37336681060663696,ff5mom,ff5mom,6,0.3091984306657131,0.5081310609215276,0.13587326711595848,"MKT,SMB,HML,RMW,CMA,MOM",0.0,0.0,calm:29|mid:29|crisis:29,87,mid,17.07659551267564,17.07659551267564,7.19702174495433,1000000.0,False,0.021670630011713092,0.10835315005856547,factor:Not enough valid observations to fit factor loadings for UIL.;poet:insufficient observations for POET,True,0
