window_id,regime,detections,detection_rate,edge_margin_mean,stability_margin_mean,isolation_share,alignment_cos_mean,alignment_angle_mean,reason_code,resolved_config_path,calm_threshold,crisis_threshold,vol_signal
351,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01751749178215897,0.026406128835113302,0.025330618285008297
352,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017518180534446127,0.026367905945206306,0.02606429209445046
353,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01751886928673329,0.026329683055299313,0.02523582812488785
355,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01752024679130761,0.026444351725020295,0.025762404286082678
358,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01752147098810435,0.026622343544035504,0.026605363255555705
359,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017521879053703265,0.02663182817389423,0.026030977969181728
360,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017522287119302177,0.026605363255555705,0.025213228930185932
361,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017528311691640125,0.02659338007282329,0.024445306869070205
362,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017534336263978073,0.026581396890090876,0.02542746467588212
363,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01754036083631602,0.02656941370735846,0.025573426544863238
364,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01754638540865397,0.026557430524626047,0.02538880665329795
365,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017552409980991918,0.026545447341893628,0.025238242229264976
366,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01755321933212203,0.02652522821851896,0.025232225230278755
367,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017554028683252138,0.026505009095144298,0.024545655730171343
368,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01755483803438225,0.02648478997176963,0.02413271586645717
369,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01755564738551236,0.026464570848394965,0.024069892531521683
370,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01755645673664247,0.026444351725020295,0.025682167898735116
371,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01755854253714629,0.026406128835113302,0.024955892054078374
372,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017560628337650108,0.026367905945206306,0.024302850196666854
373,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017562714138153926,0.026329683055299313,0.023578614952691014
374,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017564799938657744,0.02629146016539232,0.022835645447158652
375,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017566885739161563,0.026253237275485314,0.022861311112605746
376,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01757054848089778,0.026247381758805713,0.022358576582363402
377,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017574211222634,0.026241526242126115,0.021751367572827484
378,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017577873964370216,0.026235670725446514,0.02208466810424095
379,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017581536706106436,0.026229815208766917,0.02167347874165027
380,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017585199447842655,0.026223959692087316,0.02134144896094309
381,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017593820359191423,0.026210276934847017,0.020823470313055165
382,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01760244127054019,0.026196594177606714,0.02035640187430347
383,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017611062181888962,0.026182911420366415,0.020516773583685633
384,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.01761968309323773,0.026169228663126112,0.020185094292687642
385,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0176283040045865,0.02615554590588581,0.019885676522078764
386,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0176322685040925,0.026141154654011536,0.01955175585439607
387,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.0176362330035985,0.026126763402137262,0.01938596247121345
388,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017640197503104506,0.026112372150262988,0.01969381106540997
389,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017644162002610507,0.02609798089838871,0.01936235078694491
390,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017648126502116508,0.026083589646514433,0.018978528633261247
391,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017648571865743274,0.02607973013610164,0.018507868003704943
392,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017649017229370036,0.026075870625688845,0.018317545005726295
393,full,0,0.0,0.0,0.0,0.0,,,detection_error,reports/rc-20251103/resolved_config.json,0.017649462592996802,0.02607201111527605,0.01843034798560257
